,model_name,step,dte,train_rmse,test_rmse,hyper,hyperidx,train_smape,test_smape,train_mase,test_mase
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,33.324822928894726,27.106056172929325,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,52,40.10930365296804,42.65155564692982,0.32939687,0.35085052
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.79404233037181,15.256769397587808,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,52,33.05750825587084,16.762350517406798,0.42730406,0.16398175
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.526357600638587,7.246752833907211,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,53,30.378623409980428,8.601606937876918,0.34952712,0.08175975
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.672440948267646,3.8185464408301186,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,53,30.785882460861053,4.1147115607010685,0.3768986,0.041512683
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.979147435193564,8.492283179227563,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,53,30.674183586105674,9.900007281387062,0.35457677,0.09335046
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,64.57824786765471,64.53319458329179,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,54,142.8782004240052,146.7709532620614,0.8287033,0.8458436
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.593079978069046,4.1761441336272265,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,54,30.7178836431833,4.791518361944901,0.37357613,0.04742295
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.150985084803605,10.638406351388616,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,54,30.48346277723418,13.31248072574013,0.33523402,0.12292482
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.625064587378645,4.696253220549701,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,55,30.736856857469014,5.4904838695860745,0.3723495,0.053807907
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.52490473047925,7.140465799305721,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,55,30.117625774624916,8.71376171446683,0.33655536,0.082877725
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.851417918412103,7.348441196110595,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,55,30.45204460208741,7.363435444078947,0.34926757,0.06914453
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,73.2794209526539,74.19544041857458,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,56,190.97462084148728,189.5642304002193,0.97766167,0.9732706
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.81867592770991,6.215060726001063,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,56,31.627731572080886,6.412092242324561,0.4091316,0.06769446
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,32.22353678977817,26.99705206707762,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,56,42.31040545499021,36.7626310649671,0.37167996,0.2731638
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.901131081645715,16.232285454132857,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,57,31.17603606082844,22.87227804618969,0.30600524,0.20403507
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.065776506134192,12.987401873426224,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,57,30.575760355512067,17.618972510622257,0.30933723,0.16089402
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.57008023538868,12.311250110060348,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,57,30.68980094178082,15.950124640213815,0.32634225,0.14555116
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,89.79666701080836,90.88225340722467,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,58,199.96169683626874,200.0,1.2545961,1.1932439
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,40.82432919831246,32.86148129839859,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,58,57.23909919275929,54.43837376644736,0.43000555,0.42735422
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,26.865151947460788,10.955697055579476,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,58,32.41344585779517,11.404202645285087,0.420709,0.11891329
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.601545690576604,7.595393250300408,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,59,30.513143142530982,8.85894561232182,0.35034117,0.08383778
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.50010388939802,8.5326105507083,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,59,30.094585779517285,10.606282552083332,0.3369558,0.09976748
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.068823996494277,9.489416149577554,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,59,30.651760233202868,10.172741270901863,0.36454096,0.09465752
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,113.60139675087626,115.81686361854867,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,60,199.93678652968035,200.0,1.6476336,1.5221579
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.013162182599203,5.823955118006382,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,60,29.946265492498366,7.0345914071066336,0.32096365,0.06776836
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,58.084963950314844,53.59046773841291,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,60,107.9425656392694,102.51332922149122,0.67788756,0.66021943
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.586461111054415,16.707709372928246,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,61,31.104604941291583,23.025463438870613,0.30997065,0.20397376
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.87442351439153,11.56624002540131,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,61,30.22283206947162,15.312446460389253,0.3273914,0.14116259
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.960694233766734,10.230720438269984,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,61,30.541987728310502,12.692009106016995,0.3403176,0.11757213
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,84.0953699676742,85.18820787948735,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,62,199.97578277886495,200.0,1.1596233,1.1186022
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.50334241107395,6.312066091600005,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,62,30.07830591568819,7.648129111842104,0.33639416,0.073305786
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.10923541030344,12.797495620825156,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,62,32.33571326647097,14.68647096868147,0.39912954,0.14369035
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.555639750652073,8.536105496413363,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,63,30.334558973418133,10.707751893160635,0.3455309,0.100761496
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.429587205937388,6.556743313073584,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,63,30.048977189334636,7.9618583813048245,0.33750167,0.07613098
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,28.173869218449234,19.879136908540964,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,63,34.84311042482061,26.022360283031798,0.33528116,0.22036481
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,61.914385350104624,62.0790472338997,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,64,130.46887230919765,137.21514357182016,0.7836265,0.813492
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.44894902653888,8.561663287415028,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,64,30.37676838714938,10.64069245990954,0.34971577,0.10006784
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,63.192254164004346,59.09960185528431,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,64,128.50481082844095,120.00895182291666,0.7756736,0.74860543
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.67811515317533,5.327581741515039,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,65,30.67135008969341,6.08514190138432,0.36757398,0.059633084
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.402546853254027,6.675046644869355,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,65,30.26540586268754,8.11587417334841,0.34678766,0.07752147
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.584589229433142,8.754641364577036,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,65,30.08409521771037,10.993881493283991,0.3344056,0.10324467
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,126.03152119980739,128.91651095524963,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,66,199.94648972602738,200.0,1.8510737,1.6949248
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,63.0916836585853,60.82499630728513,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,66,135.79405169602086,132.53865131578948,0.8040175,0.7970397
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,46.25121672808322,33.17712033128497,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,66,69.36611219830398,48.97957356770833,0.5344155,0.3650101
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.155001786961744,4.7226124296845216,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,67,31.16196031066536,5.262778834292763,0.39111495,0.052645635
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.89778879063984,9.814397349033054,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,67,30.127749408838877,12.511561343544408,0.32488704,0.11665471
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.0607751005137,9.537533949245361,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,67,30.50854125896934,11.121402138157894,0.34857118,0.10316942
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,67.38617428208104,66.98072833845568,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,68,157.36372716894977,156.8573362116228,0.8764913,0.8776737
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,57.564340700754144,54.503879234073786,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,68,111.9912548923679,110.98483758223684,0.7091322,0.7135919
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,32.35955795759481,22.896484958121846,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,68,38.5924096950424,26.718053985060305,0.4572624,0.23385543
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.90344385058312,6.72169096697895,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,69,32.166182526092626,6.913652921977795,0.42882296,0.073036455
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.79340067176913,3.85041194544924,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,69,30.907692229288973,4.214850174753289,0.3816883,0.042356562
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.38465353711223,7.019426365208345,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,69,31.087293093607304,6.848720082065515,0.37807772,0.06592583
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,27.193524835312356,17.007901318957334,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,70,32.22447814742335,24.065348307291664,0.30375576,0.21325462
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,103.92471170575841,104.28597906568025,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,70,199.9429223744292,200.0,1.4888754,1.3702161
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,68.33298597790272,68.48225919330312,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,70,156.26856042074363,156.47983484100877,0.8842914,0.8879067
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.802875966926244,10.823513529782948,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,71,30.214716344585778,13.953393768845942,0.32994437,0.12909819
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.438382795874325,4.988620779361109,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,71,30.504071877038484,5.913156609786184,0.3614905,0.05758101
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.31237698796001,9.242601890012661,Model Name:lstm Hidden Dim:8 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,71,30.878811969993475,10.346037212171051,0.36360115,0.09599449
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,86.8730131292581,88.8599670830459,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,72,199.96679305283757,200.0,1.2061006,1.1668329
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.437497395833187,4.398371585873785,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,72,30.490054733365948,5.091105143229166,0.36337915,0.050089132
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,30.77849963918096,20.568860029901693,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,72,39.948635233202864,23.349305270010962,0.39334267,0.18990669
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.568780765194717,8.375052836237252,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,73,30.244687194227005,10.080319053248354,0.34156242,0.094818294
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.43747786457288,4.936826056346336,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,73,30.513150786855835,5.845443993283991,0.3634371,0.056961752
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.50511520859918,13.486248783483122,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,73,30.741005177756033,16.688913445723685,0.32945275,0.14972918
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,56.74752197232933,54.64557098003804,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,74,108.73440557729941,111.34103447094297,0.6939403,0.7141199
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.122843117232133,9.97815148612598,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,74,30.298444634703195,12.760525887472587,0.3229531,0.1188454
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.73285647251289,18.521094590337224,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,74,33.56222480430528,22.37084104303728,0.40236416,0.19715312
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.720238873460296,13.730062560670358,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,75,30.49819339122635,18.736587256716007,0.31420323,0.17012054
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.381415970658594,6.226786112868352,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,75,30.298750407697323,7.541465357730263,0.352512,0.0723483
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.96162907585271,10.292534754251767,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,75,30.038522301043702,12.810676440858003,0.32557008,0.11857312
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.513262962767417,6.705660396087492,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,76,30.341609589041095,7.835239343475877,0.35053536,0.07470623
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,26.654435340855446,16.39689465407627,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,76,31.63939681180691,23.25977847450658,0.30184197,0.20741951
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.820752374716836,13.434270142356544,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,76,34.16034735812133,14.717315138432017,0.38590223,0.13912812
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.826124403720435,5.53909039187706,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,77,30.805576789791257,6.39235486482319,0.37055132,0.06211319
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.62293440250716,9.08858928212515,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,77,30.069869129158512,11.40764952542489,0.33219862,0.10687919
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.70327103871886,10.297624065840003,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,77,32.20644773320287,10.760570860745613,0.38271564,0.10403463
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,49.976254126960136,48.001815761554795,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,78,84.41866438356163,91.52103035910088,0.57954925,0.6264293
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,51.03171166738507,46.18515566191831,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,78,88.01418786692759,86.53366570723684,0.59826857,0.60370314
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,28.21720887091499,17.379727605478315,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,78,34.82356898238747,20.84169193736294,0.36348188,0.17984727
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.704671227171264,6.3964655891899715,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,79,30.689941087736464,7.427295350191885,0.36204466,0.07164154
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.369355361659665,6.205775235274958,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,79,30.239718383072404,7.512296977796052,0.3478581,0.07208377
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.50727082402664,11.289095615219596,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,79,30.78974539302022,13.09366969058388,0.341728,0.12025813
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,36.25048154313781,32.368338705993814,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,80,46.01888657860404,53.36433062637061,0.36329865,0.42060196
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.73808037649501,10.727543996428656,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,80,30.262490826810176,13.956036484032346,0.3326132,0.12935774
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,40.3227987692563,35.61981698864675,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,80,57.94305487606001,56.40116159539473,0.4306829,0.41081047
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.042218268648668,4.887693068649585,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,81,31.078629525440313,5.116634435820997,0.3869437,0.052110665
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.449973588862907,12.176129010312811,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,81,30.35893672537508,16.30022765042489,0.3167533,0.1496646
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.723136117261827,12.005886541422413,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,81,31.31800901011089,13.936463473135964,0.3470184,0.12583928
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.54545839094758,5.968197462461152,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,82,30.48082293705153,7.07665801466557,0.36007994,0.0681717
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,51.775747482231004,47.44562831794279,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,82,90.48642367906066,89.98724472313596,0.6106031,0.62034655
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.42146433987377,15.117669465023733,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,82,33.572455459067186,16.862020927563048,0.39040726,0.15199251
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.905604055815814,9.593042204651994,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,83,30.288134988584474,12.087569387335526,0.33018202,0.11278207
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.879835028661603,10.858850875391207,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,83,30.159218546151337,14.17581658614309,0.3262698,0.13128902
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.689061214480063,13.60438419808775,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,83,30.769518509458575,17.243618078399123,0.32727146,0.15521221
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,116.802036884262,119.61121508218825,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.4 Criterion:MSELoss() Prune:0.2,84,199.94035388127853,200.0,1.700202,1.5722046
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,30.937137979258136,24.099522553459177,Model Name:lstm Hidden Dim:8 Num Layers:4 Dropout:0.4 Criterion:MSELoss() Prune:0.2,84,36.30662915851272,36.90580026726973,0.3108659,0.31080258
